1.46 379484
3.61 461985
3.99 519404
3.214 661744
3.240 707725
3.300 787585
3.356 876244
3.464 1037285
3.533 1130420
3.639 1255085
3.765 1439224
3.810 1509581
3.894 1624245
5.78 1737960
5.118 1816524
5.242 1995604
5.303 2097738
5.361 2190745
5.443 2317244
5.479 2370264
5.556 2482465
5.675 2655824
5.786 2824784
5.844 2927084
7.32 2976804
7.112 3096485
7.156 3183164
9.51 3252244
9.98 3317145
9.233 3506564
9.288 3596984
9.389 3733384
11.41 3820285
13.87 3950964
13.107 3981105
13.142 4021805
13.182 4077025
15.36 4129792
15.99 4218045
15.175 4338165
17.18 4376225
17.82 4459605
17.132 4544305
17.166 4581485
19.5 4599084
21.46 4649188
21.152 4779484
21.185 4844825
23.6 4878265
25.43 4926051
25.117 5013125
27.69 5097165
27.123 5174384
27.191 5282232
27.263 5379425
27.339 5532765
29.37 5592164
29.136 5712505
31.32 5765084
31.80 5839884
33.44 5896945
33.96 5970345
35.55 6030404
37.74 6130284
37.131 6200684
39.44 6248475
41.12 6274824
41.94 6364585
41.150 6443345
41.255 6581284
41.365 6705812
41.419 6791824
41.543 6921404
41.581 6987844
41.723 7155045
41.747 7196184
41.847 7308824
41.890 7371084
41.913 7408265
41.940 7454464
41.1042 7570845
41.1071 7639485
41.1106 7677764
43.20 7713844
45.44 7766205
45.64 7795667
47.54 7867184
49.37 7909645
49.144 8034824
51.45 8092904
51.105 8161048
51.185 8284085
53.43 8345685
53.95 8417184
53.136 8466024
55.31 8541705
57.61 8633884
57.95 8672165
57.149 8739553
57.171 8768525
57.219 8834305
59.55 8906330
61.48 8958164
61.86 9017784
61.117 9087305
61.128 9124264
61.189 9189932
61.216 9229585
61.269 9309504
61.369 9436885
63.21 9463945
65.44 9537865
65.119 9663044
65.207 9780524
65.247 9834865
65.277 9898444
67.47 9960704
67.125 10057724
67.218 10230425
69.66 10352745
69.167 10495304
69.216 10573404
69.294 10662065
69.368 10773165
71.19 10834985
73.63 10945864
73.121 11036724
73.208 11138366
73.311 11276085
73.394 11388657
73.445 11455604
75.74 11563845
75.157 11674648
75.199 11746225
75.321 11935962
75.412 12036973
75.499 12147945
75.568 12236298
77.28 12283991
79.43 12371923
79.84 12430205
79.101 12466504
81.63 12563964
83.56 12672205
85.97 12809044
87.83 12929605
87.138 13032565
87.195 13124046
89.24 13161044
91.70 13311084
91.123 13388964
91.171 13449540
91.242 13535925
93.90 13649664
93.191 13783424
95.59 13851805
95.136 13951504
95.226 14070085
95.292 14160285
95.384 14265664
95.402 14292064
95.492 14421204
95.630 14618105
95.749 14793664
95.806 14853129
95.885 14967025
97.39 15027744
97.177 15236965
97.264 15349605
97.363 15500524
97.437 15598864
97.511 15709304
97.574 15795776
97.651 15909285
99.96 16016289
99.179 16102005
99.265 16197264
101.27 16238350
103.49 16307264
103.148 16413305
103.223 16503505
103.316 16607576
103.393 16680825
103.447 16767505
103.548 16888504
103.607 16980465
103.691 17092224
103.787 17204644
103.885 17361725
103.910 17411445
103.980 17483811
103.1064 17580405
103.1109 17633865
103.1166 17717684
103.1270 17854525
103.1356 17987184
105.69 18085714
105.187 18228305
107.53 18329945
107.95 18406065
107.187 18537184
107.214 18592625
107.296 18701964
107.370 18797004
107.427 18895564
107.466 18952544
107.494 19011065
109.63 19123265
109.118 19211704
109.209 19359765
109.308 19507299
