5.31 413674
7.43 566831
7.102 654217
7.165 771899
7.231 885069
7.337 1064226
7.430 1232963
7.495 1323906
7.564 1443807
7.674 1590366
7.875 1865682
7.955 1996633
7.1031 2129971
7.1148 2407465
525.0 35754047
