3.23 557685
5.8 600365
5.40 691225
7.151 938945
7.284 1106804
7.312 1177424
9.67 1296445
9.134 1422944
9.142 1453524
9.200 1537564
9.241 1596084
9.248 1655044
11.79 1761524
11.128 1867125
13.39 1934004
13.196 2151144
15.90 2280285
15.193 2406784
15.225 2457604
15.301 2560784
15.495 2832045
15.529 2897825
15.621 3028505
15.637 3058425
15.720 3199444
17.122 3364004
17.233 3525704
19.40 3594124
19.263 3903664
19.288 3983965
21.104 4122345
21.176 4224865
21.230 4297245
21.352 4470824
23.129 4650785
23.171 4732185
25.13 4795544
27.41 4891464
29.13 4945804
31.26 5009825
33.13 5056465
35.32 5118064
37.13 5173724
39.46 5254464
39.66 5313204
41.98 5521325
41.186 5665644
43.64 5769485
43.125 5843625
43.167 5931625
43.266 6079464
43.370 6237865
43.417 6331804
45.25 6372284
45.233 6700304
45.288 6794905
45.398 6989824
45.435 7045045
45.498 7163845
45.578 7321584
45.696 7511225
45.747 7586904
45.844 7732325
45.957 7885885
45.987 7927245
45.1093 8072225
45.1126 8151205
47.103 8315765
47.237 8508045
47.289 8603744
47.321 8652144
47.361 8719025
47.397 8776445
47.423 8825945
47.524 8992704
47.609 9156605
49.59 9241305
49.74 9299164
51.7 9354605
53.31 9417304
53.113 9579444
55.42 9678225
57.35 9762265
59.30 9831344
59.65 9906145
61.16 9987545
63.140 10200284
63.170 10273764
65.7 10294445
65.28 10331844
65.94 10436125
65.240 10675485
67.138 10875244
67.200 10981725
69.15 11016484
69.31 11072585
71.141 11274324
71.207 11374204
73.25 11417324
73.36 11477385
75.74 11624564
77.25 11699804
79.118 11870305
79.137 11903964
79.184 11971944
79.259 12078204
79.305 12162685
79.373 12275545
79.382 12306784
79.469 12457265
81.38 12530744
81.60 12601364
83.54 12691784
83.79 12734685
83.124 12832804
85.120 13036964
85.152 13091745
85.188 13156424
85.236 13228805
85.275 13292604
85.301 13365204
87.82 13483344
87.127 13590704
89.34 13653184
89.51 13690145
89.153 13839744
89.311 14122885
91.40 14186685
91.76 14273585
93.127 14483905
95.45 14574765
97.71 14719965
99.50 14802244
99.69 14848665
99.85 14908724
101.79 15046664
101.181 15226185
101.334 15449925
101.490 15706004
103.54 15789165
103.69 15822385
103.105 15898064
105.87 16054924
105.138 16136545
105.210 16262165
105.362 16500424
105.399 16572805
105.460 16680384
107.51 16764645
107.118 16917985
109.24 16970564
109.39 17033044
111.101 17176485
111.184 17326744
111.234 17398244
111.311 17515504
111.357 17622864
111.400 17698985
111.457 17814044
111.594 18011384
111.644 18141184
111.683 18200584
111.789 18350624
111.814 18438184
113.86 18576564
113.155 18698884
113.211 18838805
113.272 18926584
113.347 19061004
113.364 19134264
115.92 19287825
115.161 19390345
115.224 19496825
115.280 19593845
115.308 19638284
115.371 19726285
