1.0 4825
1.92 157724
1.228 361224
1.278 486184
3.51 579465
3.222 862824
3.232 907925
3.413 1182924
3.469 1267624
3.529 1361125
3.582 1463425
5.78 1578484
5.136 1662524
5.252 1852604
7.36 1919265
7.143 2077664
7.232 2209225
7.288 2304484
7.367 2400184
7.450 2556164
9.81 2685524
9.110 2741625
9.122 2781665
9.139 2848765
11.119 3040384
11.144 3113425
13.21 3145764
13.39 3209344
15.34 3273144
15.99 3356305
15.155 3464105
17.71 3581585
17.103 3653525
19.99 3820724
19.140 3895304
19.225 4019384
19.295 4123005
19.335 4172284
19.369 4220244
19.462 4394265
21.62 4493485
21.91 4541005
21.167 4680045
23.73 4784764
23.176 4964504
25.46 5025885
25.114 5141385
25.147 5242365
27.19 5280864
27.37 5335644
29.40 5426724
29.64 5480404
29.89 5540024
29.159 5645405
29.225 5736044
29.357 5928985
29.416 6023804
29.552 6240064
31.36 6291985
31.55 6342365
33.100 6486025
33.136 6563465
33.218 6684464
33.254 6771805
35.35 6841104
35.78 6918544
35.189 7080244
35.260 7197065
35.370 7377904
35.478 7559844
35.568 7698665
35.637 7787545
35.731 7915804
35.775 7980484
35.846 8103244
35.922 8209505
35.1039 8368785
35.1143 8544784
37.65 8628384
37.80 8664465
37.109 8739265
39.87 8916144
41.35 8983024
41.68 9076525
43.12 9109085
43.30 9155504
45.23 9199945
45.38 9255605
47.56 9370004
47.63 9421925
49.113 9566905
49.159 9646985
49.263 9821884
49.382 9963785
49.415 10030004
51.79 10155624
53.24 10201164
53.50 10275305
55.13 10317104
55.181 10532924
55.215 10606844
57.69 10759085
59.96 10920124
59.220 11105145
59.284 11255184
61.31 11349564
63.99 11534144
65.54 11632265
65.84 11683085
65.126 11751505
65.150 11835324
67.78 11969965
67.127 12046964
67.179 12131445
67.217 12223185
69.54 12303044
69.120 12399625
69.148 12440985
69.165 12481025
69.193 12520845
69.262 12611704
69.288 12685185
71.90 12827525
71.145 12907165
71.181 13007924
73.11 13038505
73.124 13163465
73.148 13208784
73.178 13259165
73.233 13358604
73.290 13443745
73.445 13707085
75.132 13916964
75.183 14037084
75.238 14143785
75.295 14227164
75.357 14341124
75.477 14515364
75.574 14649345
75.637 14735585
75.697 14844924
75.792 15014985
75.820 15064045
75.860 15152705
75.949 15301644
75.979 15346085
75.1039 15453445
75.1093 15530005
75.1154 15614705
75.1214 15714804
75.1314 15847904
75.1326 15885744
75.1423 16050744
75.1525 16197045
75.1597 16284604
75.1670 16425405
77.85 16551905
77.149 16646944
77.194 16707665
77.240 16781585
77.326 16907865
77.432 17045585
77.442 17071325
77.467 17133364
77.526 17227525
77.592 17332685
77.675 17445104
77.729 17565225
79.126 17761465
79.198 17876524
79.258 17992025
79.368 18180565
79.452 18286824
79.524 18397045
79.649 18585145
79.666 18623645
79.721 18709444
79.768 18804044
81.58 18913824
81.205 19133825
81.242 19221164
81.320 19321044
81.360 19385065
