1.35 539333
3.40 611071
3.102 708156
3.172 828542
3.266 970091
3.307 1028519
5.68 1136909
5.122 1204684
5.190 1307262
5.288 1439627
5.315 1491613
5.442 1669598
5.544 1814047
5.655 1954064
7.123 2136368
7.231 2307481
7.338 2456612
7.448 2594460
7.511 2692220
9.49 2776706
9.239 3014304
9.361 3158727
11.94 3305712
11.172 3403458
11.227 3499001
13.105 3643246
13.155 3721538
13.251 3837088
13.299 3905986
15.131 4090311
15.256 4261355
15.354 4396988
15.447 4532559
17.49 4623698
17.100 4706407
17.152 4793049
17.202 4882325
17.270 4990675
19.81 5124788
19.137 5223083
19.199 5304443
19.254 5396414
21.76 5505787
21.193 5649462
21.267 5768981
27.88 5921310
27.147 6022653
27.238 6156212
27.361 6327352
29.62 6448688
29.177 6619339
29.284 6768431
29.402 6956958
29.558 7157908
29.643 7280681
31.65 7414319
31.130 7519024
31.217 7649851
31.270 7742283
31.291 7800502
31.325 7861365
31.396 7983324
31.462 8077915
33.74 8195191
33.180 8343640
35.91 8500651
35.163 8610932
35.238 8712556
37.76 8838249
37.181 9009821
39.88 9149912
39.117 9208383
39.236 9388769
39.286 9479170
39.426 9674800
39.499 9795800
41.37 9864409
41.121 9980844
41.271 10185507
41.385 10342755
41.451 10471101
41.549 10612728
41.592 10681694
43.99 10845338
43.160 10924111
43.209 10996424
43.298 11124349
43.343 11192045
43.413 11284270
45.93 11446147
45.174 11577346
45.224 11667328
45.299 11779586
45.381 11907924
47.152 12139262
47.323 12355119
47.386 12447937
47.451 12547260
47.517 12629916
47.601 12737978
49.43 12828589
49.137 12950072
49.210 13063771
49.282 13154296
51.65 13269271
51.131 13365663
51.224 13507446
51.289 13591251
51.330 13651362
51.394 13733513
51.435 13793701
51.532 13924476
51.616 14055678
51.682 14150094
51.753 14236084
51.821 14330701
51.889 14454423
53.83 14585985
53.174 14714561
53.220 14784720
53.312 14896766
53.341 14944169
53.384 15018484
53.433 15082837
53.473 15142880
53.525 15227773
53.574 15302080
53.625 15362733
53.676 15444328
53.724 15514662
53.791 15613031
55.56 15717702
55.113 15792232
55.174 15876731
55.209 15926786
55.272 16016537
55.388 16167598
55.435 16230688
57.66 16343448
57.165 16490304
57.261 16636509
57.299 16708829
57.375 16808272
57.436 16895876
57.537 17044282
57.637 17190692
57.709 17310250
57.790 17430001
57.820 17501327
57.848 17544684
57.941 17686478
57.1044 17843732
58.62 17959262
58.129 18060942
58.215 18189290
58.357 18355943
60.65 18456438
60.138 18543724
60.249 18708253
60.301 18771534
60.398 18938254
60.480 19042108
62.64 19154064
62.123 19260930
62.232 19409564
62.313 19542987
62.362 19607431
62.485 19774576
64.43 19852228
64.136 19983460
64.285 20184128
66.59 20287659
66.135 20412232
66.207 20528553
66.269 20625923
66.349 20745017
66.408 20835009
66.503 20996649
66.584 21126977
66.655 21262362
66.714 21354129
66.800 21484257
66.861 21578860
66.932 21684499
66.992 21775130
68.99 21928924
68.151 22021328
68.221 22116278
68.276 22208356
68.356 22328873
68.423 22431296
68.495 22549080
68.546 22621184
68.616 22718462
68.678 22805322
68.766 22938737
68.848 23073545
70.62 23178307
70.133 23276465
70.212 23381493
70.269 23485898
72.85 23607697
72.196 23751931
74.83 23870099
74.158 23973312
74.237 24087618
74.334 24230531
74.457 24397836
74.526 24495985
76.32 24553377
77.34 24600543
78.33 24652356
79.34 24714962
81.35 24778693
82.40 24841760
83.32 24890699
84.36 24945420
86.34 25009135
87.34 25063822
88.26 25118519
89.34 25175642
91.26 25233867
92.32 25281106
93.31 25330668
94.27 25375883
96.0 25566335
